Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
17.08.2023 02:30:00;LVS 3.1;00977;10660:21;17:00;64,4; 2,30; 2,14;  39,095;  35,665;56,8;1000,0;16,8;;;24,1;82,5;1;Time;;;;;
17.08.2023 03:30:00;LVS 3.1;00977;10661:21;18:00;64,4; 2,30; 2,14;  41,395;  37,809;57,4;1000,0;16,4;;;23,9;85,5;1;Time;;;;;
17.08.2023 04:30:00;LVS 3.1;00977;10662:21;19:00;64,5; 2,30; 2,15;  43,695;  39,955;57,1;1000,0;16,1;;;23,7;87,9;1;Time;;;;;
17.08.2023 05:30:00;LVS 3.1;00977;10663:21;20:00;64,5; 2,30; 2,15;  45,994;  42,104;57,4;1000,0;15,8;;;23,5;89,6;1;Time;;;;;
17.08.2023 06:30:00;LVS 3.1;00977;10664:21;21:00;64,1; 2,30; 2,15;  48,294;  44,250;57,7;1000,0;16,2;;;23,3;89,5;1;Time;;;;;
17.08.2023 07:30:00;LVS 3.1;00977;10665:21;22:00;63,3; 2,30; 2,13;  50,594;  46,375;57,2;1001,0;19,1;;;23,6;78,7;1;Time;;;;;
17.08.2023 08:30:00;LVS 3.1;00977;10666:21;23:00;62,8; 2,30; 2,10;  52,894;  48,472;58,3;1001,0;23,1;;;25,7;61,2;1;Time;;;;;
17.08.2023 09:30:00;LVS 3.1;00977;10667:21;24:00;62,6; 2,30; 2,08;  55,194;  50,556;58,6;1001,0;24,9;;;27,3;54,2;1;Time;;;;;
17.08.2023 09:30:03;LVS 3.1;00977;10667:21;24:00;62,7; 2,30; 2,08;  55,196;  50,558;58,6;1001,0;25,8;;;28,2;52,0;1;Time;;;end;;
17.08.2023 09:30:03;LVS 3.1;00977;10667:21;24:00;62,7; 2,30; 2,11;  55,196;  50,558;58,9;1000,0;21,7;;;26,6;62,8;1;Time;;;average values;;
18.08.2023 09:58:34;LVS 3.1;00977;10667:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;1002,0;25,1;;;25,0;54,6;1;Time;;;start of measurement;;
19.08.2023 09:30:00;LVS 3.1;00977;10667:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;1003,0;24,2;;;24,2;69,6;1;Time;;;;
19.08.2023 10:30:00;LVS 3.1;00977;10668:21;1:00;62,4; 2,29; 2,08;   2,295;   2,084;57,0;1002,0;24,7;;;26,1;67,4;1;Time;;;;;
19.08.2023 11:30:00;LVS 3.1;00977;10669:21;2:00;62,5; 2,30; 2,08;   4,595;   4,161;57,1;1002,0;26,4;;;28,1;61,7;1;Time;;;;;
19.08.2023 12:30:00;LVS 3.1;00977;10670:21;3:00;62,4; 2,30; 2,07;   6,895;   6,232;57,4;1002,0;27,0;;;28,7;55,5;1;Time;;;;;
19.08.2023 13:30:00;LVS 3.1;00977;10671:21;4:00;62,1; 2,30; 2,06;   9,195;   8,296;56,5;1001,0;27,9;;;29,1;50,8;1;Time;;;;;
19.08.2023 14:30:00;LVS 3.1;00977;10672:21;5:00;62,4; 2,30; 2,06;  11,495;  10,357;57,6;1001,0;28,3;;;30,0;48,2;1;Time;;;;;
19.08.2023 15:30:00;LVS 3.1;00977;10673:21;6:00;62,7; 2,30; 2,06;  13,795;  12,415;57,2;1000,0;28,5;;;30,8;47,0;1;Time;;;;;
19.08.2023 16:30:00;LVS 3.1;00977;10674:21;7:00;62,8; 2,30; 2,06;  16,095;  14,471;57,4;1000,0;28,8;;;31,1;46,5;1;Time;;;;;
19.08.2023 17:30:00;LVS 3.1;00977;10675:21;8:00;62,9; 2,30; 2,06;  18,395;  16,529;56,9;1000,0;28,3;;;30,8;48,4;1;Time;;;;;
19.08.2023 18:30:00;LVS 3.1;00977;10676:21;9:00;63,3; 2,30; 2,07;  20,695;  18,595;56,9;999,0;27,1;;;30,1;51,9;1;Time;;;;;
19.08.2023 19:30:00;LVS 3.1;00977;10677:21;10:00;63,3; 2,30; 2,08;  22,995;  20,674;56,6;999,0;25,3;;;28,9;56,7;1;Time;;;;;
19.08.2023 20:30:00;LVS 3.1;00977;10678:21;11:00;63,7; 2,30; 2,09;  25,295;  22,835;57,0;1000,0;23,6;;;27,6;63,2;1;Time;;;;;
19.08.2023 21:30:00;LVS 3.1;00977;10679:21;12:00;63,5; 2,30; 2,10;  27,595;  24,936;56,8;999,0;22,1;;;26,6;68,2;1;Time;;;;;
19.08.2023 22:30:00;LVS 3.1;00977;10680:21;13:00;63,5; 2,30; 2,10;  29,895;  27,039;56,3;999,0;21,7;;;25,6;69,0;1;Time;;;;;
19.08.2023 23:30:00;LVS 3.1;00977;10681:21;14:00;63,5; 2,30; 2,11;  32,195;  29,148;56,8;999,0;20,9;;;25,1;72,4;1;Time;;;;;
20.08.2023 00:30:00;LVS 3.1;00977;10682:21;15:00;63,8; 2,30; 2,11;  34,495;  31,257;57,1;998,0;20,5;;;25,0;79,0;1;Time;;;;;
20.08.2023 01:30:00;LVS 3.1;00977;10683:21;16:00;63,9; 2,30; 2,11;  36,795;  33,372;57,4;998,0;19,7;;;24,8;85,6;1;Time;;;;;
20.08.2023 02:30:00;LVS 3.1;00977;10684:21;17:00;64,0; 2,30; 2,11;  39,095;  35,487;57,4;997,0;19,6;;;24,7;86,6;1;Time;;;;;
20.08.2023 03:30:00;LVS 3.1;00977;10685:21;18:00;64,1; 2,30; 2,12;  41,395;  37,605;57,4;997,0;19,0;;;24,5;88,4;1;Time;;;;;
20.08.2023 04:30:00;LVS 3.1;00977;10686:21;19:00;64,1; 2,30; 2,12;  43,695;  39,724;57,4;996,0;18,7;;;24,5;90,3;1;Time;;;;;
20.08.2023 05:30:00;LVS 3.1;00977;10687:21;20:00;64,0; 2,30; 2,12;  45,995;  41,840;57,7;996,0;19,1;;;24,6;89,9;1;Time;;;;;
20.08.2023 06:30:00;LVS 3.1;00977;10688:21;21:00;63,9; 2,30; 2,11;  48,295;  43,950;57,7;996,0;20,0;;;24,9;85,3;1;Time;;;;;
20.08.2023 07:30:00;LVS 3.1;00977;10689:21;22:00;64,3; 2,30; 2,12;  50,595;  46,067;57,4;996,0;18,9;;;25,0;89,8;1;Time;;;;;
20.08.2023 08:30:00;LVS 3.1;00977;10690:21;23:00;64,2; 2,30; 2,12;  52,895;  48,184;58,0;996,0;18,9;;;24,9;90,1;1;Time;;;;;
20.08.2023 09:30:00;LVS 3.1;00977;10691:21;24:00;63,8; 2,30; 2,11;  55,195;  50,289;57,9;995,0;20,2;;;25,7;84,3;1;Time;;;;;
20.08.2023 09:30:03;LVS 3.1;00977;10691:21;24:00;63,8; 2,30; 2,10;  55,197;  50,291;57,9;996,0;21,6;;;26,6;79,3;1;Time;;;end;;
20.08.2023 09:30:03;LVS 3.1;00977;10691:21;24:00;63,8; 2,30; 2,09;  55,197;  50,291;57,9;1000,0;23,1;;;27,0;69,8;1;Time;;;average values;;
21.08.2023 22:06:20;LVS 3.1;00977;10691:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;46,8;992,0;15,2;;;25,2;65,0;1;Time;;;start of measurement;;
22.08.2023 09:30:00;LVS 3.1;00977;10691:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;987,0;18,7;;;25,0;60,1;1;Time;;;;
22.08.2023 10:30:00;LVS 3.1;00977;10692:21;1:00;63,2; 2,29; 2,09;   2,295;   2,087;56,2;987,0;19,7;;;24,3;56,6;1;Time;;;;;
22.08.2023 11:30:00;LVS 3.1;00977;10693:21;2:00;63,2; 2,30; 2,09;   4,595;   4,177;56,1;986,0;20,3;;;25,2;49,4;1;Time;;;;;
22.08.2023 12:30:00;LVS 3.1;00977;10694:21;3:00;63,5; 2,30; 2,09;   6,895;   6,292;55,8;986,0;19,2;;;25,2;53,7;1;Time;;;;;
22.08.2023 13:30:00;LVS 3.1;00977;10695:21;4:00;64,0; 2,30; 2,10;   9,195;   8,391;56,4;986,0;18,4;;;24,7;63,2;1;Time;;;;;
22.08.2023 14:30:00;LVS 3.1;00977;10696:21;5:00;63,8; 2,30; 2,11;  11,495;  10,497;56,4;986,0;17,7;;;24,5;68,8;1;Time;;;;;
22.08.2023 15:30:00;LVS 3.1;00977;10697:21;6:00;63,9; 2,30; 2,10;  13,795;  12,597;56,6;986,0;18,3;;;25,0;61,9;1;Time;;;;;
22.08.2023 16:30:00;LVS 3.1;00977;10698:21;7:00;63,7; 2,30; 2,10;  16,095;  14,696;56,6;986,0;18,5;;;25,1;62,1;1;Time;;;;;
22.08.2023 17:30:00;LVS 3.1;00977;10699:21;8:00;63,6; 2,30; 2,10;  18,395;  16,793;56,3;986,0;18,7;;;25,1;61,2;1;Time;;;;;
22.08.2023 18:30:00;LVS 3.1;00977;10700:21;9:00;64,0; 2,30; 2,10;  20,695;  18,889;56,6;986,0;18,9;;;25,3;62,8;1;Time;;;;;
22.08.2023 19:30:00;LVS 3.1;00977;10701:21;10:00;64,0; 2,30; 2,11;  22,995;  20,994;56,6;986,0;17,5;;;24,6;69,5;1;Time;;;;;
22.08.2023 20:30:00;LVS 3.1;00977;10702:21;11:00;64,1; 2,30; 2,11;  25,295;  23,104;56,6;986,0;17,0;;;24,1;71,9;1;Time;;;;;
22.08.2023 21:30:00;LVS 3.1;00977;10703:21;12:00;64,3; 2,30; 2,12;  27,595;  25,220;56,3;986,0;16,2;;;23,8;77,2;1;Time;;;;;
22.08.2023 22:30:00;LVS 3.1;00977;10704:21;13:00;64,3; 2,30; 2,12;  29,895;  27,338;56,6;986,0;15,9;;;23,5;81,0;1;Time;;;;;
22.08.2023 23:30:00;LVS 3.1;00977;10705:21;14:00;64,3; 2,30; 2,12;  32,195;  29,459;56,6;986,0;15,5;;;23,4;81,8;1;Time;;;;;
23.08.2023 00:30:00;LVS 3.1;00977;10706:21;15:00;64,4; 2,30; 2,12;  34,495;  31,583;56,7;986,0;15,0;;;23,1;83,3;1;Time;;;;;
23.08.2023 01:30:00;LVS 3.1;00977;10707:21;16:00;64,5; 2,30; 2,13;  36,795;  33,710;57,2;986,0;14,5;;;22,9;83,7;1;Time;;;;;
23.08.2023 02:30:00;LVS 3.1;00977;10708:21;17:00;64,5; 2,30; 2,13;  39,095;  35,840;57,0;985,0;14,1;;;22,7;84,7;1;Time;;;;;
23.08.2023 03:30:00;LVS 3.1;00977;10709:21;18:00;64,7; 2,30; 2,14;  41,395;  37,977;56,7;985,0;13,2;;;22,2;87,4;1;Time;;;;;
23.08.2023 04:30:00;LVS 3.1;00977;10710:21;19:00;64,6; 2,30; 2,14;  43,695;  40,117;57,0;985,0;12,6;;;21,7;90,0;1;Time;;;;;
23.08.2023 05:30:00;LVS 3.1;00977;10711:21;20:00;64,5; 2,30; 2,14;  45,995;  42,257;56,7;985,0;12,6;;;21,5;91,2;1;Time;;;;;
23.08.2023 06:30:00;LVS 3.1;00977;10712:21;21:00;64,2; 2,30; 2,13;  48,295;  44,388;57,0;985,0;13,8;;;21,9;88,7;1;Time;;;;;
23.08.2023 07:30:00;LVS 3.1;00977;10713:21;22:00;64,1; 2,30; 2,12;  50,596;  46,511;57,3;985,0;15,0;;;22,6;85,6;1;Time;;;;;
23.08.2023 08:30:00;LVS 3.1;00977;10714:21;23:00;64,1; 2,30; 2,11;  52,896;  48,625;57,2;985,0;16,0;;;23,3;81,7;1;Time;;;;;
23.08.2023 09:30:00;LVS 3.1;00977;10715:21;24:00;64,2; 2,30; 2,11;  55,196;  50,734;57,2;985,0;16,7;;;24,3;79,5;1;Time;;;;;
23.08.2023 09:30:03;LVS 3.1;00977;10715:21;24:00;64,2; 2,30; 2,11;  55,198;  50,735;57,5;985,0;16,1;;;24,2;83,0;1;Time;;;end;;
23.08.2023 09:30:03;LVS 3.1;00977;10715:21;24:00;64,2; 2,30; 2,12;  55,198;  50,735;57,8;986,0;16,5;;;23,7;74,0;1;Time;;;average values;;
25.08.2023 09:13:21;LVS 3.1;00977;10715:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;993,0;17,1;;;23,0;51,8;1;Time;;;start of measurement;;
25.08.2023 09:30:00;LVS 3.1;00977;10715:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;993,0;18,1;;;23,6;50,9;1;Time;;;;
25.08.2023 10:30:00;LVS 3.1;00977;10716:21;1:00;63,3; 2,29; 2,11;   2,295;   2,111;57,3;992,0;18,0;;;23,9;48,6;1;Time;;;;;
25.08.2023 11:30:00;LVS 3.1;00977;10717:21;2:00;63,7; 2,30; 2,12;   4,595;   4,227;57,5;992,0;17,9;;;25,2;47,6;1;Time;;;;;
25.08.2023 12:30:00;LVS 3.1;00977;10718:21;3:00;63,4; 2,30; 2,11;   6,895;   6,340;57,2;992,0;18,3;;;24,6;46,0;1;Time;;;;;
25.08.2023 13:30:00;LVS 3.1;00977;10719:21;4:00;63,1; 2,30; 2,11;   9,195;   8,452;56,9;992,0;18,3;;;25,1;43,6;1;Time;;;;;
25.08.2023 14:30:00;LVS 3.1;00977;10720:21;5:00;63,2; 2,30; 2,10;  11,495;  10,550;57,7;992,0;20,3;;;26,2;38,7;1;Time;;;;;
25.08.2023 15:30:00;LVS 3.1;00977;10721:21;6:00;63,3; 2,30; 2,10;  13,795;  12,679;57,1;991,0;19,7;;;26,7;40,2;1;Time;;;;;
25.08.2023 16:30:00;LVS 3.1;00977;10722:21;7:00;63,3; 2,30; 2,11;  16,095;  14,788;56,8;991,0;18,6;;;25,9;41,9;1;Time;;;;;
25.08.2023 17:30:00;LVS 3.1;00977;10723:21;8:00;63,4; 2,30; 2,10;  18,395;  16,890;56,8;992,0;19,6;;;25,6;40,7;1;Time;;;;;
25.08.2023 18:30:00;LVS 3.1;00977;10724:21;9:00;63,4; 2,30; 2,10;  20,695;  18,994;56,8;992,0;19,5;;;25,5;42,2;1;Time;;;;;
25.08.2023 19:30:00;LVS 3.1;00977;10725:21;10:00;64,5; 2,30; 2,13;  22,995;  21,115;57,4;992,0;17,0;;;24,7;53,5;1;Time;;;;;
25.08.2023 20:30:00;LVS 3.1;00977;10726:21;11:00;64,6; 2,30; 2,15;  25,295;  23,266;56,8;992,0;13,2;;;22,8;65,8;1;Time;;;;;
25.08.2023 21:30:00;LVS 3.1;00977;10727:21;12:00;64,6; 2,30; 2,16;  27,595;  25,425;56,9;992,0;12,2;;;21,7;69,8;1;Time;;;;;
25.08.2023 22:30:00;LVS 3.1;00977;10728:21;13:00;64,7; 2,30; 2,16;  29,895;  27,587;56,9;992,0;11,7;;;21,1;71,9;1;Time;;;;;
25.08.2023 23:30:00;LVS 3.1;00977;10729:21;14:00;64,7; 2,30; 2,17;  32,195;  29,754;57,0;993,0;11,2;;;20,6;75,6;1;Time;;;;;
26.08.2023 00:30:00;LVS 3.1;00977;10730:21;15:00;64,7; 2,30; 2,17;  34,495;  31,925;57,3;993,0;10,8;;;20,2;78,9;1;Time;;;;;
26.08.2023 01:30:00;LVS 3.1;00977;10731:21;16:00;64,8; 2,30; 2,17;  36,795;  34,097;57,5;993,0;10,5;;;20,1;82,2;1;Time;;;;;
26.08.2023 02:30:00;LVS 3.1;00977;10732:21;17:00;64,9; 2,30; 2,18;  39,095;  36,273;58,1;993,0;10,1;;;20,2;86,1;1;Time;;;;;
26.08.2023 03:30:00;LVS 3.1;00977;10733:21;18:00;65,1; 2,30; 2,18;  41,395;  38,449;57,6;992,0;10,0;;;20,0;88,0;1;Time;;;;;
26.08.2023 04:30:00;LVS 3.1;00977;10734:21;19:00;65,1; 2,30; 2,18;  43,695;  40,625;57,5;992,0; 9,8;;;20,1;88,3;1;Time;;;;;
26.08.2023 05:30:00;LVS 3.1;00977;10735:21;20:00;65,2; 2,30; 2,18;  45,995;  42,804;58,1;992,0; 9,6;;;20,1;89,0;1;Time;;;;;
26.08.2023 06:30:00;LVS 3.1;00977;10736:21;21:00;64,9; 2,30; 2,17;  48,295;  44,977;58,3;992,0;10,3;;;20,2;87,6;1;Time;;;;;
26.08.2023 07:30:00;LVS 3.1;00977;10737:21;22:00;64,0; 2,30; 2,15;  50,595;  47,130;58,6;993,0;13,1;;;21,1;72,9;1;Time;;;;;
26.08.2023 08:30:00;LVS 3.1;00977;10738:21;23:00;64,1; 2,30; 2,13;  52,895;  49,259;59,5;992,0;16,2;;;23,2;59,6;1;Time;;;;;
26.08.2023 09:30:00;LVS 3.1;00977;10739:21;24:00;63,9; 2,30; 2,13;  55,195;  51,391;59,5;992,0;15,8;;;23,7;62,5;1;Time;;;;;
26.08.2023 09:30:03;LVS 3.1;00977;10739:21;24:00;63,9; 2,30; 2,13;  55,197;  51,393;59,4;993,0;16,4;;;23,8;62,2;1;Time;;;end;;
26.08.2023 09:30:03;LVS 3.1;00977;10739:21;24:00;63,9; 2,30; 2,14;  55,197;  51,393;59,2;992,0;14,7;;;22,9;63,4;1;Time;;;average values;;
27.08.2023 21:58:30;LVS 3.1;00977;10739:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;987,0;14,9;;;25,0;88,5;1;Time;;;start of measurement;;
28.08.2023 09:30:00;LVS 3.1;00977;10739:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;989,0;19,5;;;23,4;48,7;1;Time;;;;
28.08.2023 10:30:00;LVS 3.1;00977;10740:21;1:00;62,8; 2,29; 2,09;   2,295;   2,089;56,4;988,0;19,8;;;24,5;49,3;1;Time;;;;;
28.08.2023 11:30:00;LVS 3.1;00977;10741:21;2:00;62,7; 2,30; 2,09;   4,595;   4,183;55,5;988,0;19,7;;;25,7;49,2;1;Time;;;;;
28.08.2023 12:30:00;LVS 3.1;00977;10742:21;3:00;63,0; 2,30; 2,09;   6,895;   6,273;56,3;988,0;20,7;;;26,3;46,4;1;Time;;;;;
28.08.2023 13:30:00;LVS 3.1;00977;10743:21;4:00;63,2; 2,30; 2,09;   9,195;   8,365;56,0;987,0;19,9;;;26,2;49,9;1;Time;;;;;
28.08.2023 14:30:00;LVS 3.1;00977;10744:21;5:00;62,8; 2,30; 2,09;  11,495;  10,456;55,7;987,0;19,9;;;26,0;51,5;1;Time;;;;;
28.08.2023 15:30:00;LVS 3.1;00977;10745:21;6:00;63,3; 2,30; 2,08;  13,795;  12,540;56,2;987,0;20,9;;;26,9;48,0;1;Time;;;;;
28.08.2023 16:30:00;LVS 3.1;00977;10746:21;7:00;62,9; 2,30; 2,09;  16,095;  14,626;55,9;987,0;20,6;;;27,0;49,3;1;Time;;;;;
28.08.2023 17:30:00;LVS 3.1;00977;10747:21;8:00;63,2; 2,30; 2,08;  18,395;  16,708;55,9;987,0;21,1;;;27,3;47,0;1;Time;;;;;
28.08.2023 18:30:00;LVS 3.1;00977;10748:21;9:00;63,5; 2,30; 2,09;  20,695;  18,799;55,9;987,0;19,7;;;26,5;52,3;1;Time;;;;;
28.08.2023 19:30:00;LVS 3.1;00977;10749:21;10:00;63,9; 2,30; 2,11;  22,995;  20,908;55,6;987,0;17,4;;;25,2;59,7;1;Time;;;;;
28.08.2023 20:30:00;LVS 3.1;00977;10750:21;11:00;63,9; 2,30; 2,13;  25,295;  23,032;55,6;988,0;15,6;;;24,0;62,6;1;Time;;;;;
28.08.2023 21:30:00;LVS 3.1;00977;10751:21;12:00;64,0; 2,30; 2,13;  27,595;  25,161;55,7;988,0;14,9;;;23,1;62,2;1;Time;;;;;
28.08.2023 22:30:00;LVS 3.1;00977;10752:21;13:00;64,1; 2,30; 2,13;  29,895;  27,292;56,0;988,0;14,6;;;22,8;61,1;1;Time;;;;;
28.08.2023 23:30:00;LVS 3.1;00977;10753:21;14:00;64,2; 2,30; 2,14;  32,195;  29,430;56,0;988,0;13,8;;;22,4;63,1;1;Time;;;;;
29.08.2023 00:30:00;LVS 3.1;00977;10754:21;15:00;64,3; 2,30; 2,14;  34,495;  31,571;56,3;988,0;13,4;;;22,1;64,8;1;Time;;;;;
29.08.2023 01:30:00;LVS 3.1;00977;10755:21;16:00;64,5; 2,30; 2,15;  36,795;  33,720;56,6;989,0;12,5;;;21,8;69,0;1;Time;;;;;
29.08.2023 02:30:00;LVS 3.1;00977;10756:21;17:00;64,4; 2,30; 2,15;  39,095;  35,872;55,8;989,0;12,1;;;21,3;68,6;1;Time;;;;;
29.08.2023 03:30:00;LVS 3.1;00977;10757:21;18:00;64,3; 2,30; 2,15;  41,395;  38,024;56,3;989,0;12,1;;;21,3;67,2;1;Time;;;;;
29.08.2023 04:30:00;LVS 3.1;00977;10758:21;19:00;64,4; 2,30; 2,15;  43,695;  40,175;56,6;989,0;12,4;;;21,5;66,1;1;Time;;;;;
29.08.2023 05:30:00;LVS 3.1;00977;10759:21;20:00;64,4; 2,30; 2,15;  45,995;  42,327;56,6;989,0;12,2;;;21,4;67,6;1;Time;;;;;
29.08.2023 06:30:00;LVS 3.1;00977;10760:21;21:00;64,4; 2,30; 2,15;  48,295;  44,479;56,6;989,0;12,1;;;21,4;69,9;1;Time;;;;;
29.08.2023 07:30:00;LVS 3.1;00977;10761:21;22:00;64,3; 2,30; 2,15;  50,595;  46,628;56,3;989,0;12,5;;;21,6;68,5;1;Time;;;;;
29.08.2023 08:30:00;LVS 3.1;00977;10762:21;23:00;64,1; 2,30; 2,14;  52,895;  48,772;56,3;989,0;13,3;;;22,1;67,3;1;Time;;;;;
29.08.2023 09:30:00;LVS 3.1;00977;10763:21;24:00;64,2; 2,30; 2,14;  55,195;  50,913;56,6;989,0;13,6;;;22,3;67,4;1;Time;;;;;
29.08.2023 09:30:03;LVS 3.1;00977;10763:21;24:00;64,2; 2,30; 2,14;  55,197;  50,915;56,6;990,0;13,6;;;22,4;67,6;1;Time;;;end;;
29.08.2023 09:30:03;LVS 3.1;00977;10763:21;24:00;64,2; 2,30; 2,12;  55,197;  50,915;56,9;989,0;16,0;;;23,8;59,5;1;Time;;;average values;;
30.08.2023 21:33:47;LVS 3.1;00977;10763:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;46,9;992,0;16,0;;;25,2;75,4;1;Time;;;start of measurement;;
31.08.2023 09:30:00;LVS 3.1;00977;10763:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;993,0;19,1;;;24,0;64,9;1;Time;;;;
31.08.2023 10:30:00;LVS 3.1;00977;10764:21;1:00;62,8; 2,29; 2,10;   2,295;   2,096;56,4;993,0;20,1;;;24,4;63,5;1;Time;;;;;
31.08.2023 11:30:00;LVS 3.1;00977;10765:21;2:00;62,7; 2,30; 2,09;   4,595;   4,187;56,0;992,0;21,4;;;26,3;59,2;1;Time;;;;;
31.08.2023 12:30:00;LVS 3.1;00977;10766:21;3:00;62,4; 2,30; 2,08;   6,895;   6,266;56,3;992,0;23,1;;;26,8;55,0;1;Time;;;;;
31.08.2023 13:30:00;LVS 3.1;00977;10767:21;4:00;62,6; 2,30; 2,07;   9,195;   8,339;56,2;992,0;24,0;;;27,6;50,3;1;Time;;;;;
31.08.2023 14:30:00;LVS 3.1;00977;10768:21;5:00;62,7; 2,30; 2,07;  11,495;  10,405;56,5;992,0;24,7;;;28,6;47,3;1;Time;;;;;
31.08.2023 15:30:00;LVS 3.1;00977;10769:21;6:00;62,8; 2,30; 2,06;  13,795;  12,468;56,4;991,0;25,1;;;29,6;48,3;1;Time;;;;;
31.08.2023 16:30:00;LVS 3.1;00977;10770:21;7:00;62,9; 2,30; 2,06;  16,095;  14,527;56,6;991,0;25,5;;;30,1;48,6;1;Time;;;;;
31.08.2023 17:30:00;LVS 3.1;00977;10771:21;8:00;63,0; 2,30; 2,06;  18,395;  16,590;56,3;990,0;24,9;;;29,5;50,7;1;Time;;;;;
31.08.2023 18:30:00;LVS 3.1;00977;10772:21;9:00;63,1; 2,30; 2,07;  20,695;  18,657;56,4;990,0;24,2;;;28,6;53,7;1;Time;;;;;
31.08.2023 19:30:00;LVS 3.1;00977;10773:21;10:00;63,4; 2,30; 2,08;  22,995;  20,738;56,1;990,0;22,3;;;27,5;60,1;1;Time;;;;;
31.08.2023 20:30:00;LVS 3.1;00977;10774:21;11:00;63,3; 2,30; 2,09;  25,295;  22,829;56,8;991,0;20,9;;;25,9;63,5;1;Time;;;;;
31.08.2023 21:30:00;LVS 3.1;00977;10775:21;12:00;63,4; 2,30; 2,09;  27,595;  24,923;56,2;991,0;20,5;;;25,6;63,3;1;Time;;;;;
31.08.2023 22:30:00;LVS 3.1;00977;10776:21;13:00;63,5; 2,30; 2,10;  29,895;  27,023;56,9;991,0;19,8;;;25,3;65,1;1;Time;;;;;
31.08.2023 23:30:00;LVS 3.1;00977;10777:21;14:00;63,6; 2,30; 2,10;  32,195;  29,127;56,8;991,0;19,2;;;25,0;67,5;1;Time;;;;;
