Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"65,7","2,30","2,18","6,895","6,553","58,6","977,0","4,6",,,"20,2","94,1",1,,2023-10-23 12:30:00
"65,8","2,30","2,18","9,195","8,732","58,9","976,0","4,8",,,"20,4","93,9",1,,2023-10-23 13:30:00
"65,8","2,30","2,18","11,495","10,908","58,9","975,0","5,0",,,"20,6","94,0",1,,2023-10-23 14:30:00
"65,7","2,30","2,17","13,795","13,081","58,9","974,0","5,3",,,"20,6","93,9",1,,2023-10-23 15:30:00
"65,7","2,30","2,17","16,095","15,252","58,6","974,0","5,5",,,"20,7","93,8",1,,2023-10-23 16:30:00
"65,9","2,30","2,17","18,395","17,425","59,1","974,0","5,1",,,"20,5","94,0",1,,2023-10-23 17:30:00
"66,0","2,30","2,18","20,695","19,600","59,1","974,0","4,9",,,"20,4","94,2",1,,2023-10-23 18:30:00
"66,2","2,30","2,18","22,995","21,782","59,4","974,0","4,1",,,"20,2","93,6",1,,2023-10-23 19:30:00
"66,2","2,30","2,19","25,295","23,971","59,1","975,0","3,3",,,"19,9","93,2",1,,2023-10-23 20:30:00
"66,3","2,30","2,19","27,213","25,800","59,7","975,0","3,0",,,"19,7","92,4",1,,2023-10-23 21:20:03
"66,3","2,30","2,18","27,213","25,800","59,1","976,0","4,5",,,"20,2","93,8",1,,2023-10-23 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,7","985,0","2,0",,,"28,2","88,1",1,,2023-10-24 09:26:20
"0,0","0,00","0,00","0,000","0,000","0,4","985,0","2,1",,,"28,2","88,2",1,,2023-10-24 09:30:00
"66,5","2,29","2,21","2,295","2,214","61,4","984,0","2,3",,,"19,9","86,9",1,,2023-10-24 10:30:00
"66,7","2,30","2,22","4,595","4,434","61,0","985,0","2,1",,,"19,3","86,2",1,,2023-10-24 11:30:00
"66,9","2,30","2,23","6,895","6,666","60,7","985,0","0,9",,,"19,1","89,6",1,,2023-10-24 12:30:00
"66,8","2,30","2,23","9,195","8,897","60,7","986,0","1,1",,,"19,1","83,8",1,,2023-10-24 13:30:00
"66,9","2,30","2,23","11,495","11,130","61,3","986,0","1,0",,,"19,2","80,3",1,,2023-10-24 14:30:00
"67,0","2,30","2,24","13,795","13,369","61,6","987,0","0,5",,,"19,0","81,7",1,,2023-10-24 15:30:00
"67,2","2,30","2,24","16,095","15,612","61,3","988,0","0,3",,,"18,9","81,6",1,,2023-10-24 16:30:00
"67,3","2,30","2,25","18,395","17,861","61,3","988,0","-0,4",,,"18,7","79,3",1,,2023-10-24 17:30:00
"67,4","2,30","2,25","20,695","20,115","61,9","989,0","-0,8",,,"18,5","78,9",1,,2023-10-24 18:30:00
"67,3","2,30","2,26","22,995","22,372","61,6","989,0","-1,0",,,"18,4","77,3",1,,2023-10-24 19:30:00
"67,3","2,30","2,26","25,295","24,629","61,6","990,0","-0,9",,,"18,3","74,0",1,,2023-10-24 20:30:00
"67,3","2,30","2,26","27,213","26,512","61,3","990,0","-0,9",,,"18,1","72,8",1,,2023-10-24 21:20:03
"67,3","2,30","2,25","27,213","26,512","61,6","988,0","0,4",,,"18,9","81,2",1,,2023-10-24 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","991,0","-1,1",,,"21,4","71,9",1,,2023-10-24 21:21:12
"0,0","0,00","0,00","0,000","0,000","0,0","990,0","-1,1",,,"24,6","70,9",1,,2023-10-24 21:30:00
"67,1","2,29","2,25","2,295","2,255","60,6","990,0","-1,1",,,"18,9","69,7",1,,2023-10-24 22:30:00
"67,0","2,30","2,26","4,595","4,514","60,6","991,0","-1,0",,,"18,1","69,0",1,,2023-10-24 23:30:00
"67,0","2,30","2,26","6,895","6,774","60,6","991,0","-0,9",,,"18,0","68,7",1,,2023-10-25 00:30:00
"67,0","2,30","2,26","9,195","9,034","60,3","991,0","-0,9",,,"18,0","67,3",1,,2023-10-25 01:30:00
"67,0","2,30","2,26","11,495","11,294","60,6","991,0","-0,9",,,"18,0","68,1",1,,2023-10-25 02:30:00
"67,1","2,30","2,26","13,794","13,556","60,6","992,0","-1,0",,,"18,1","68,6",1,,2023-10-25 03:30:00
"67,2","2,30","2,26","16,094","15,820","60,6","992,0","-1,2",,,"18,0","66,8",1,,2023-10-25 04:30:00
"67,2","2,30","2,26","18,394","18,085","60,6","992,0","-1,3",,,"17,9","66,6",1,,2023-10-25 05:30:00
"67,2","2,30","2,27","20,694","20,350","59,7","992,0","-1,3",,,"17,9","67,6",1,,2023-10-25 06:30:00
"67,3","2,30","2,27","22,994","22,617","60,9","993,0","-1,4",,,"17,9","67,0",1,,2023-10-25 07:30:00
"67,2","2,30","2,27","25,294","24,885","60,6","993,0","-1,3",,,"17,9","65,9",1,,2023-10-25 08:30:00
"67,1","2,30","2,27","27,213","26,777","60,6","994,0","-1,1",,,"17,9","65,9",1,,2023-10-25 09:20:03
"67,1","2,30","2,26","27,213","26,777","60,9","992,0","-1,1",,,"18,1","67,6",1,,2023-10-25 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","994,0","-1,1",,,"24,4","64,2",1,,2023-10-25 09:29:17
"0,0","0,00","0,00","0,000","0,000","0,0","994,0","-1,1",,,"24,6","65,0",1,,2023-10-25 09:30:00
"66,7","2,29","2,26","2,295","2,263","57,2","994,0","-1,2",,,"18,6","64,1",1,,2023-10-25 10:30:00
"66,2","2,30","2,27","4,595","4,534","57,0","994,0","-1,3",,,"17,2","62,1",1,,2023-10-25 11:30:00
"66,2","2,30","2,27","6,895","6,805","57,1","995,0","-1,2",,,"16,7","60,6",1,,2023-10-25 12:30:00
"66,3","2,30","2,27","9,195","9,073","57,0","995,0","-1,0",,,"16,9","60,2",1,,2023-10-25 13:30:00
"66,4","2,30","2,27","11,495","11,341","56,7","994,0","-1,0",,,"17,3","59,6",1,,2023-10-25 14:30:00
"66,5","2,30","2,27","13,795","13,607","57,0","994,0","-0,9",,,"17,3","60,0",1,,2023-10-25 15:30:00
"66,6","2,30","2,27","16,095","15,875","57,0","994,0","-1,1",,,"17,2","60,6",1,,2023-10-25 16:30:00
"66,6","2,30","2,27","18,395","18,144","57,2","994,0","-1,2",,,"17,0","62,0",1,,2023-10-25 17:30:00
"66,7","2,30","2,27","20,695","20,415","56,9","994,0","-1,4",,,"16,9","62,4",1,,2023-10-25 18:30:00
"66,7","2,30","2,27","22,995","22,685","56,9","994,0","-1,4",,,"17,4","63,0",1,,2023-10-25 19:30:00
"66,8","2,30","2,27","25,295","24,956","57,2","994,0","-1,4",,,"17,2","63,3",1,,2023-10-25 20:30:00
"66,8","2,30","2,27","27,595","27,228","57,5","994,0","-1,6",,,"17,1","62,8",1,,2023-10-25 21:30:00
"66,8","2,30","2,27","29,895","29,501","57,2","994,0","-1,6",,,"17,0","62,8",1,,2023-10-25 22:30:00
"66,9","2,30","2,27","32,195","31,774","57,5","994,0","-1,8",,,"16,9","63,3",1,,2023-10-25 23:30:00
"67,0","2,30","2,27","34,495","34,049","57,2","993,0","-2,1",,,"16,8","63,7",1,,2023-10-26 00:30:00
"67,0","2,30","2,28","36,795","36,328","57,5","993,0","-2,6",,,"16,3","63,8",1,,2023-10-26 01:30:00
"66,9","2,30","2,28","39,095","38,607","57,3","993,0","-2,6",,,"16,1","64,3",1,,2023-10-26 02:30:00
"66,9","2,30","2,28","41,395","40,884","57,6","993,0","-2,4",,,"16,2","63,0",1,,2023-10-26 03:30:00
"66,9","2,30","2,28","43,695","43,161","57,5","993,0","-2,5",,,"16,3","62,8",1,,2023-10-26 04:30:00
"67,0","2,30","2,28","45,995","45,438","57,3","992,0","-2,6",,,"16,2","63,0",1,,2023-10-26 05:30:00
"67,1","2,30","2,28","48,295","47,718","57,6","992,0","-2,9",,,"16,1","64,0",1,,2023-10-26 06:30:00
"67,1","2,30","2,28","50,595","49,999","57,5","992,0","-3,1",,,"16,0","65,0",1,,2023-10-26 07:30:00
"67,1","2,30","2,28","52,895","52,280","57,5","992,0","-3,3",,,"16,0","64,3",1,,2023-10-26 08:30:00
"67,0","2,30","2,28","54,814","54,182","57,5","992,0","-3,1",,,"15,9","64,2",1,,2023-10-26 09:20:03
"67,0","2,30","2,27","54,814","54,182","57,5","994,0","-1,9",,,"16,8","62,7",1,,2023-10-26 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,1","992,0","-3,1",,,"23,6","63,5",1,,2023-10-26 09:32:51
"0,0","0,00","0,00","0,000","0,000","0,4","992,0","-3,1",,,"23,8","63,5",1,,2023-10-26 09:32:52
"67,0","2,29","2,27","2,294","2,271","58,9","992,0","-2,8",,,"17,1","63,2",1,,2023-10-26 10:32:52
"66,9","2,30","2,27","4,594","4,541","58,9","991,0","-2,1",,,"16,8","61,5",1,,2023-10-26 11:32:52
"66,8","2,30","2,27","6,894","6,807","59,1","991,0","-1,7",,,"17,3","61,0",1,,2023-10-26 12:32:52
"66,7","2,30","2,26","9,194","9,066","59,4","991,0","-0,9",,,"17,5","58,9",1,,2023-10-26 13:32:52
"66,7","2,30","2,26","11,494","11,324","59,2","990,0","-1,0",,,"17,7","58,8",1,,2023-10-26 14:32:52
"66,8","2,30","2,26","13,794","13,580","59,4","990,0","-0,8",,,"17,5","59,3",1,,2023-10-26 15:32:52
"66,8","2,30","2,26","16,094","15,837","59,1","989,0","-1,2",,,"17,3","60,2",1,,2023-10-26 16:32:52
"66,7","2,30","2,26","18,394","18,094","59,1","988,0","-1,2",,,"17,0","60,3",1,,2023-10-26 17:32:52
"66,9","2,29","2,25","21,900","21,532","59,1","989,0","-1,2",,,"17,8","59,0",1,,2023-10-26 19:12:33
"67,2","2,30","2,26","24,200","23,789","59,3","988,0","-1,3",,,"17,7","60,3",1,,2023-10-26 20:12:33
"67,3","2,30","2,26","26,500","26,047","59,3","988,0","-1,7",,,"17,9","63,7",1,,2023-10-26 21:12:33
"67,4","2,30","2,26","26,787","26,330","59,6","988,0","-1,9",,,"17,9","67,5",1,,2023-10-26 21:20:03
"67,4","2,30","2,26","26,787","26,330","59,6","988,0","-1,4",,,"17,8","61,3",1,,2023-10-26 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","988,0","-2,0",,,"21,8","68,6",1,,2023-10-26 21:21:35
"0,0","0,00","0,00","0,000","0,000","0,1","988,0","-2,4",,,"25,0","72,7",1,,2023-10-26 21:30:00
"67,7","2,29","2,26","2,295","2,262","58,6","987,0","-2,8",,,"18,8","77,9",1,,2023-10-26 22:30:00
"67,8","2,30","2,27","4,595","4,529","58,3","987,0","-3,0",,,"18,0","82,5",1,,2023-10-26 23:30:00
"68,0","2,30","2,27","6,895","6,798","58,9","986,0","-3,3",,,"18,0","86,5",1,,2023-10-27 00:30:00
"68,1","2,30","2,27","9,195","9,066","58,6","985,0","-3,5",,,"18,1","88,2",1,,2023-10-27 01:30:00
"68,1","2,30","2,27","11,495","11,333","58,3","985,0","-3,5",,,"18,2","89,3",1,,2023-10-27 02:30:00
"68,1","2,30","2,26","13,795","13,597","58,5","984,0","-3,5",,,"18,4","89,3",1,,2023-10-27 03:30:00
"68,1","2,30","2,26","16,095","15,859","58,8","983,0","-3,4",,,"18,4","89,0",1,,2023-10-27 04:30:00
"68,1","2,30","2,26","18,395","18,117","58,5","982,0","-3,2",,,"18,6","88,2",1,,2023-10-27 05:30:00
"68,1","2,30","2,26","20,695","20,373","58,8","981,0","-3,1",,,"18,8","88,2",1,,2023-10-27 06:30:00
"68,1","2,30","2,25","22,995","22,627","59,1","981,0","-3,1",,,"18,9","89,0",1,,2023-10-27 07:30:00
"68,1","2,30","2,25","25,295","24,879","58,8","980,0","-3,0",,,"19,0","89,2",1,,2023-10-27 08:30:00
"68,1","2,30","2,25","27,213","26,755","59,0","979,0","-2,8",,,"19,2","89,9",1,,2023-10-27 09:20:03
"68,1","2,30","2,27","27,213","26,755","58,8","984,0","-3,2",,,"18,5","87,2",1,,2023-10-27 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","979,0","-2,7",,,"26,8","90,1",1,,2023-10-27 09:29:55
"0,0","0,00","0,00","0,000","0,000","0,0","979,0","-2,7",,,"26,8","90,0",1,,2023-10-27 09:30:00
"67,5","2,29","2,24","2,295","2,240","60,2","979,0","-2,5",,,"19,9","89,2",1,,2023-10-27 10:30:00
"67,4","2,30","2,24","4,595","4,484","60,2","979,0","-2,3",,,"18,1","89,5",1,,2023-10-27 11:30:00
"67,3","2,30","2,24","6,895","6,724","59,9","979,0","-2,0",,,"17,8","88,0",1,,2023-10-27 12:30:00
"67,2","2,30","2,24","9,195","8,962","60,2","978,0","-1,8",,,"17,7","88,6",1,,2023-10-27 13:30:00
"67,1","2,30","2,24","11,495","11,198","59,9","977,0","-1,8",,,"17,6","89,6",1,,2023-10-27 14:30:00
"67,1","2,30","2,23","13,795","13,431","60,0","977,0","-1,7",,,"17,5","90,6",1,,2023-10-27 15:30:00
"67,2","2,30","2,23","16,095","15,666","60,3","976,0","-1,9",,,"17,4","92,1",1,,2023-10-27 16:30:00
"67,2","2,30","2,23","18,395","17,901","60,8","976,0","-2,0",,,"17,2","93,1",1,,2023-10-27 17:30:00
"67,1","2,30","2,23","20,695","20,135","60,0","976,0","-2,0",,,"17,2","93,0",1,,2023-10-27 18:30:00
"67,1","2,30","2,23","22,995","22,368","60,0","976,0","-1,8",,,"17,1","92,0",1,,2023-10-27 19:30:00
"67,1","2,30","2,23","25,295","24,600","60,3","975,0","-1,8",,,"17,1","91,9",1,,2023-10-27 20:30:00
"67,0","2,30","2,23","27,213","26,461","60,3","975,0","-1,8",,,"17,0","91,8",1,,2023-10-27 21:20:03
"67,0","2,30","2,24","27,213","26,461","60,3","977,0","-2,0",,,"17,6","90,8",1,,2023-10-27 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,2","976,0","-1,7",,,"21,2","91,7",1,,2023-10-27 21:22:32
"0,0","0,00","0,00","0,000","0,000","0,0","976,0","-1,8",,,"23,8","91,5",1,,2023-10-27 21:30:00
"67,1","2,29","2,23","2,295","2,226","60,6","975,0","-1,8",,,"17,7","91,8",1,,2023-10-27 22:30:00
"67,0","2,30","2,23","4,595","4,457","60,3","975,0","-1,8",,,"17,0","92,3",1,,2023-10-27 23:30:00
"67,0","2,30","2,23","6,895","6,686","60,3","975,0","-1,7",,,"17,0","92,2",1,,2023-10-28 00:30:00
"67,1","2,30","2,23","9,195","8,915","60,6","975,0","-1,7",,,"17,0","92,3",1,,2023-10-28 01:30:00
"67,0","2,30","2,23","11,495","11,142","60,9","974,0","-1,6",,,"17,1","92,7",1,,2023-10-28 02:30:00
"67,1","2,30","2,23","13,795","13,368","60,6","974,0","-1,6",,,"17,1","93,1",1,,2023-10-28 03:30:00
"67,0","2,30","2,23","16,095","15,594","60,6","974,0","-1,6",,,"17,1","93,1",1,,2023-10-28 04:30:00
"67,1","2,30","2,22","18,395","17,817","60,6","973,0","-1,5",,,"17,1","93,1",1,,2023-10-28 05:30:00
"67,1","2,30","2,22","20,695","20,041","60,6","973,0","-1,6",,,"17,1","93,7",1,,2023-10-28 06:30:00
"67,1","2,30","2,22","22,995","22,262","60,6","972,0","-1,6",,,"17,2","94,1",1,,2023-10-28 07:30:00
"67,0","2,30","2,22","25,295","24,482","60,9","971,0","-1,5",,,"17,2","94,1",1,,2023-10-28 08:30:00
"66,9","2,30","2,22","27,213","26,330","60,9","971,0","-1,2",,,"17,1","93,9",1,,2023-10-28 09:20:03
"66,9","2,30","2,22","27,213","26,330","60,9","974,0","-1,6",,,"17,1","93,0",1,,2023-10-28 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","971,0","-1,1",,,"21,0","93,7",1,,2023-10-28 09:22:02
"0,0","0,00","0,00","0,000","0,000","0,0","971,0","-1,1",,,"21,0","93,6",1,,2023-10-28 09:22:26
"0,0","0,00","0,00","0,000","0,000","0,0","971,0","-1,1",,,"21,0","93,7",1,,2023-10-28 09:22:26
"0,0","0,00","0,00","0,000","0,000","0,0","971,0","-1,1",,,"21,4","93,6",1,,2023-10-28 09:23:19
"0,0","0,00","0,00","0,000","0,000","0,0","971,0","-1,0",,,"23,6","93,6",1,,2023-10-28 09:30:00
"66,7","2,29","2,21","2,295","2,207","58,1","970,0","-0,9",,,"18,1","93,4",1,,2023-10-28 10:30:00
"66,7","2,30","2,21","4,595","4,416","58,0","970,0","-0,6",,,"17,6","92,8",1,,2023-10-28 11:30:00
"66,7","2,30","2,21","6,895","6,622","58,3","969,0","-0,4",,,"17,8","92,5",1,,2023-10-28 12:30:00
"66,7","2,30","2,20","9,195","8,825","58,0","968,0","-0,4",,,"17,9","92,6",1,,2023-10-28 13:30:00
"66,7","2,30","2,20","11,495","11,051","58,0","968,0","-0,2",,,"17,9","92,9",1,,2023-10-28 14:30:00
"66,7","2,30","2,20","13,795","13,351","58,0","967,0","-0,3",,,"17,9","93,2",1,,2023-10-28 15:30:00
"66,7","2,30","2,20","16,095","15,708","58,0","966,0","-0,4",,,"17,8","93,6",1,,2023-10-28 16:30:00
"66,6","2,30","2,20","18,395","18,060","57,7","966,0","-0,4",,,"17,7","93,6",1,,2023-10-28 17:30:00
"66,6","2,30","2,20","20,695","20,794","57,7","966,0","-0,4",,,"17,6","93,3",1,,2023-10-28 18:30:00
"66,6","2,30","2,20","22,995","23,585","57,7","966,0","-0,3",,,"17,6","93,1",1,,2023-10-28 19:30:00
"66,6","2,30","2,20","25,295","25,921","57,7","966,0","-0,3",,,"17,6","92,9",1,,2023-10-28 20:30:00
"66,7","2,30","2,20","27,595","28,495","58,3","967,0","-0,3",,,"17,6","92,5",1,,2023-10-28 21:30:00
"66,6","2,30","2,20","29,894","30,696","58,0","967,0","-0,4",,,"17,6","92,0",1,,2023-10-28 22:30:00
"66,6","2,30","2,20","32,194","32,897","58,0","968,0","-0,2",,,"17,6","92,2",1,,2023-10-28 23:30:00
"66,7","2,30","2,20","34,494","35,100","57,7","968,0","-0,3",,,"17,7","92,1",1,,2023-10-29 00:30:00
"66,8","2,30","2,21","36,794","37,308","58,6","969,0","-0,5",,,"17,7","92,8",1,,2023-10-29 01:30:00
"66,7","2,30","2,21","39,094","39,519","58,3","970,0","-0,7",,,"17,7","93,7",1,,2023-10-29 02:30:00
"66,8","2,30","2,21","41,394","41,733","58,3","971,0","-0,8",,,"17,6","93,3",1,,2023-10-29 03:30:00
"66,8","2,30","2,22","43,694","43,948","58,6","972,0","-0,8",,,"17,6","93,4",1,,2023-10-29 04:30:00
"66,7","2,30","2,22","45,994","46,165","58,3","973,0","-0,7",,,"17,6","93,5",1,,2023-10-29 05:30:00
"66,7","2,30","2,22","48,294","48,384","58,0","974,0","-0,7",,,"17,6","92,8",1,,2023-10-29 06:30:00
"66,7","2,30","2,22","50,594","50,605","58,3","975,0","-0,8",,,"17,6","91,5",1,,2023-10-29 07:30:00
"66,8","2,30","2,23","52,894","52,830","58,6","976,0","-0,9",,,"17,6","91,6",1,,2023-10-29 08:30:00
"66,6","2,30","2,23","54,813","54,687","58,3","977,0","-0,8",,,"17,3","91,7",1,,2023-10-29 09:20:03
"66,6","2,30","2,21","54,813","54,687","58,6","970,0","-0,5",,,"17,7","92,8",1,,2023-10-29 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,3","978,0","-0,7",,,"20,8","91,6",1,,2023-10-29 09:21:44
"0,0","0,00","0,00","0,000","0,000","0,0","977,0","-0,8",,,"23,6","91,6",1,,2023-10-29 09:30:00
"66,9","2,29","2,22","2,295","2,222","61,2","978,0","-0,7",,,"18,2","91,4",1,,2023-10-29 10:30:00
"66,9","2,30","2,23","4,595","4,452","60,9","979,0","-0,7",,,"17,6","91,9",1,,2023-10-29 11:30:00
"66,8","2,30","2,23","6,895","6,682","61,2","979,0","-0,6",,,"17,6","91,2",1,,2023-10-29 12:30:00
"66,8","2,30","2,23","9,195","8,913","61,2","980,0","-0,3",,,"17,7","90,1",1,,2023-10-29 13:30:00
"66,7","2,30","2,23","11,495","11,143","61,2","981,0","-0,1",,,"17,8","89,3",1,,2023-10-29 14:30:00
"66,8","2,30","2,23","13,795","13,375","61,2","982,0","0,0",,,"17,8","89,5",1,,2023-10-29 15:30:00
"66,8","2,30","2,23","16,095","15,609","61,2","983,0","0,0",,,"17,8","89,4",1,,2023-10-29 16:30:00
"66,8","2,30","2,24","18,395","17,845","61,5","984,0","-0,0",,,"17,8","89,6",1,,2023-10-29 17:30:00
"66,8","2,30","2,24","20,695","20,083","61,2","985,0","-0,0",,,"17,7","89,3",1,,2023-10-29 18:30:00
"66,8","2,30","2,24","22,995","22,324","61,5","985,0","-0,2",,,"17,7","87,8",1,,2023-10-29 19:30:00
"66,8","2,30","2,24","25,295","24,567","61,2","986,0","-0,2",,,"17,6","87,7",1,,2023-10-29 20:30:00
"66,7","2,30","2,24","27,213","26,440","61,5","987,0","-0,3",,,"17,5","88,5",1,,2023-10-29 21:20:03
"66,7","2,30","2,23","27,213","26,440","61,5","983,0","-0,2",,,"17,7","89,7",1,,2023-10-29 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,3","987,0","-0,3",,,"20,8","89,0",1,,2023-10-29 21:21:12
"0,0","0,00","0,00","0,000","0,000","0,6","988,0","-0,3",,,"24,0","88,2",1,,2023-10-29 21:30:00
"66,8","2,29","2,24","2,295","2,242","61,8","988,0","-0,3",,,"18,1","88,2",1,,2023-10-29 22:30:00
"66,9","2,30","2,26","4,595","4,492","61,8","989,0","-0,4",,,"17,4","88,2",1,,2023-10-29 23:30:00
"66,9","2,30","2,25","6,895","6,745","62,0","989,0","-0,5",,,"17,5","88,3",1,,2023-10-30 00:30:00
"67,0","2,30","2,26","9,195","8,999","61,7","990,0","-0,6",,,"17,5","88,4",1,,2023-10-30 01:30:00
"67,0","2,30","2,26","11,495","11,255","62,0","990,0","-0,6",,,"17,4","88,3",1,,2023-10-30 02:30:00
"67,0","2,30","2,26","13,795","13,511","62,0","990,0","-0,7",,,"17,4","87,5",1,,2023-10-30 03:30:00
"67,1","2,30","2,26","16,095","15,768","62,0","990,0","-0,7",,,"17,4","86,9",1,,2023-10-30 04:30:00
"67,1","2,30","2,26","18,395","18,024","61,7","990,0","-0,8",,,"17,4","87,5",1,,2023-10-30 05:30:00
"67,1","2,30","2,26","20,695","20,281","61,7","990,0","-0,9",,,"17,3","87,6",1,,2023-10-30 06:30:00
"67,2","2,30","2,26","22,995","22,539","62,0","990,0","-0,9",,,"17,3","87,0",1,,2023-10-30 07:30:00
"67,3","2,30","2,26","25,295","24,797","62,0","989,0","-1,3",,,"17,3","90,9",1,,2023-10-30 08:30:00
"67,2","2,30","2,26","27,213","26,679","62,0","988,0","-1,3",,,"17,3","91,0",1,,2023-10-30 09:20:03
"67,2","2,30","2,26","27,213","26,679","61,7","990,0","-0,7",,,"17,4","88,3",1,,2023-10-30 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","987,0","-0,8",,,"29,0","91,1",1,,2023-10-30 10:26:40
"0,0","0,00","0,00","0,000","0,000","0,3","987,0","-0,8",,,"29,0","91,2",1,,2023-10-30 10:30:00
"66,8","2,29","2,24","2,295","2,241","60,7","986,0","-0,7",,,"18,8","91,5",1,,2023-10-30 11:30:00
"66,8","2,30","2,24","4,595","4,481","60,3","985,0","-0,3",,,"17,6","92,0",1,,2023-10-30 12:30:00
"66,8","2,30","2,23","6,895","6,714","60,3","982,0","-0,1",,,"17,7","93,0",1,,2023-10-30 13:30:00
"66,5","2,30","2,23","9,195","8,940","60,0","981,0","0,5",,,"17,8","93,1",1,,2023-10-30 14:30:00
"66,3","2,30","2,21","11,495","11,154","60,3","980,0","1,7",,,"18,1","92,9",1,,2023-10-30 15:30:00
"66,2","2,30","2,21","13,795","13,359","60,6","980,0","2,8",,,"18,7","92,9",1,,2023-10-30 16:30:00
"66,1","2,30","2,20","16,095","15,633","60,6","980,0","3,8",,,"19,3","93,0",1,,2023-10-30 17:30:00
"66,0","2,30","2,19","18,395","17,821","60,3","980,0","4,8",,,"20,0","92,7",1,,2023-10-30 18:30:00
"65,8","2,30","2,18","20,695","20,003","60,6","980,0","5,7",,,"20,2","92,4",1,,2023-10-30 19:30:00
"65,6","2,30","2,18","22,995","22,181","60,3","980,0","6,3",,,"20,5","92,5",1,,2023-10-30 20:30:00
"65,4","2,30","2,17","24,913","23,988","60,3","980,0","7,8",,,"20,9","92,8",1,,2023-10-30 21:20:03
"65,4","2,30","2,21","24,913","23,988","60,3","981,0","2,9",,,"19,0","92,6",1,,2023-10-30 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","989,0","8,6",,,"28,2","89,4",1,,2023-10-31 09:18:58
"0,0","0,00","0,00","0,000","0,000","0,1","989,0","8,7",,,"28,4","89,1",1,,2023-10-31 09:30:00
"65,2","2,29","2,17","2,295","2,171","61,5","989,0","9,0",,,"21,8","88,3",1,,2023-10-31 10:30:00
"65,1","2,30","2,17","4,595","4,342","61,6","989,0","9,7",,,"21,9","86,5",1,,2023-10-31 11:30:00
"64,9","2,30","2,16","6,895","6,503","62,1","989,0","11,0",,,"22,9","80,3",1,,2023-10-31 12:30:00
"64,9","2,30","2,16","9,195","8,666","62,1","990,0","10,8",,,"23,0","79,5",1,,2023-10-31 13:30:00
"64,7","2,30","2,16","11,495","10,827","62,5","989,0","11,0",,,"22,7","78,2",1,,2023-10-31 14:30:00
"65,1","2,30","2,17","13,795","12,996","62,2","989,0","10,1",,,"22,3","82,9",1,,2023-10-31 15:30:00
"65,7","2,30","2,18","16,095","15,176","61,9","989,0","8,5",,,"21,7","87,9",1,,2023-10-31 16:30:00
"65,7","2,30","2,19","18,395","17,364","61,9","989,0","7,6",,,"21,3","90,8",1,,2023-10-31 17:30:00
"65,7","2,30","2,19","20,695","19,552","61,9","989,0","7,4",,,"21,2","92,0",1,,2023-10-31 18:30:00
"65,7","2,30","2,19","22,995","21,740","62,2","989,0","7,4",,,"21,2","93,8",1,,2023-10-31 19:30:00
"65,7","2,30","2,19","25,295","23,926","62,2","988,0","7,5",,,"21,2","94,4",1,,2023-10-31 20:30:00
"65,4","2,30","2,17","29,895","28,282","61,9","986,0","8,4",,,"21,4","94,1",1,,2023-10-31 22:30:00
"65,4","2,30","2,17","32,195","30,449","62,2","986,0","9,2",,,"21,6","92,0",1,,2023-10-31 23:30:00
